word,num_syllables,syllables,stress_pattern,infixed
ARITHMETIC,4,"['a', 'rith', 'me', 'tic']","[['a', '2'], ['rith', '0'], ['me', '1'], ['tic', '0']]",arith-fuckin-metic
ARIZONA,4,"['Ar', 'i', 'zo', 'na']","[['Ar', '2'], ['i', '0'], ['zo', '1'], ['na', '0']]",Ari-fuckin-zona
ARMADILLO,4,"['ar', 'ma', 'dil', 'lo']","[['ar', '2'], ['ma', '0'], ['dil', '1'], ['lo', '0']]",arma-fuckin-dillo
ARMADILLOS,4,"['ar', 'ma', 'dil', 'los']","[['ar', '2'], ['ma', '0'], ['dil', '1'], ['los', '0']]",arma-fuckin-dillos
ARMAGEDDON,4,"['Ar', 'ma', 'ged', 'don']","[['Ar', '2'], ['ma', '0'], ['ged', '1'], ['don', '0']]",Arma-fuckin-geddon
ARMENIA,4,"['Ar', 'me', 'ni', 'a']","[['Ar', '0'], ['me', '1'], ['ni', '0'], ['a', '0']]",Ar-fuckin-menia
ARMENIAN,4,"['Ar', 'me', 'ni', 'an']","[['Ar', '0'], ['me', '1'], ['ni', '0'], ['an', '0']]",Ar-fuckin-menian
AROMATIC,4,"['ar', 'o', 'mat', 'ic']","[['ar', '2'], ['o', '0'], ['mat', '1'], ['ic', '0']]",aro-fuckin-matic
ARRHYTHMIA,4,"['ar', 'rhyth', 'mi', 'a']","[['ar', '0'], ['rhyth', '1'], ['mi', '0'], ['a', '0']]",ar-fuckin-rhythmia
ARTERIAL,4,"['ar', 'te', 'ri', 'al']","[['ar', '0'], ['te', '1'], ['ri', '0'], ['al', '0']]",ar-fuckin-terial
ARTHURIAN,4,"['Ar', 'thu', 'ri', 'an']","[['Ar', '0'], ['thu', '1'], ['ri', '0'], ['an', '0']]",Ar-fuckin-thurian
ARTICULATE,4,"['ar', 'tic', 'u', 'late']","[['ar', '0'], ['tic', '1'], ['u', '0'], ['late', '2']]",ar-fuckin-ticulate
ARTIFICIAL,4,"['ar', 'ti', 'fi', 'cial']","[['ar', '2'], ['ti', '0'], ['fi', '1'], ['cial', '0']]",arti-fuckin-ficial
ARTILLERY,4,"['ar', 'til', 'ler', 'y']","[['ar', '0'], ['til', '1'], ['ler', '0'], ['y', '0']]",ar-fuckin-tillery
ASBESTOSIS,4,"['as', 'bes', 'to', 'sis']","[['as', '2'], ['bes', '2'], ['to', '1'], ['sis', '0']]",asbes-fuckin-tosis
ASCENDANCY,4,"['as', 'cend', 'an', 'cy']","[['as', '0'], ['cend', '1'], ['an', '0'], ['cy', '0']]",as-fuckin-cendancy
ASCENDENCY,4,"['as', 'cend', 'en', 'cy']","[['as', '0'], ['cend', '1'], ['en', '0'], ['cy', '0']]",as-fuckin-cendency
ASIATIC,4,"['A', 'si', 'at', 'ic']","[['A', '2'], ['si', '0'], ['at', '1'], ['ic', '0']]",Asi-fuckin-atic
ASPARAGUS,4,"['as', 'par', 'a', 'gus']","[['as', '0'], ['par', '1'], ['a', '0'], ['gus', '0']]",as-fuckin-paragus
ASPIRATION,4,"['as', 'pi', 'ra', 'tion']","[['as', '2'], ['pi', '0'], ['ra', '1'], ['tion', '0']]",aspi-fuckin-ration
ASSASSINATE,4,"['as', 'sas', 'si', 'nate']","[['as', '0'], ['sas', '1'], ['si', '0'], ['nate', '2']]",as-fuckin-sassinate
ASSEMBLYMAN,4,"['as', 'sem', 'bly', 'man']","[['as', '0'], ['sem', '1'], ['bly', '0'], ['man', '2']]",as-fuckin-semblyman
ASSEMBLYMEN,4,"['as', 'sem', 'bly', 'men']","[['as', '0'], ['sem', '1'], ['bly', '0'], ['men', '0']]",as-fuckin-semblymen
ASSERTEDLY,4,"['as', 'sert', 'ed', 'ly']","[['as', '0'], ['sert', '1'], ['ed', '0'], ['ly', '0']]",as-fuckin-sertedly
ASSERTIVELY,4,"['as', 'ser', 'tive', 'ly']","[['as', '0'], ['ser', '1'], ['tive', '0'], ['ly', '0']]",as-fuckin-sertively
ASSERTIVENESS,4,"['as', 'ser', 'tive', 'ness']","[['as', '0'], ['ser', '1'], ['tive', '0'], ['ness', '0']]",as-fuckin-sertiveness
ASSIMILATE,4,"['as', 'sim', 'i', 'late']","[['as', '0'], ['sim', '1'], ['i', '0'], ['late', '2']]",as-fuckin-similate
ASSOCIATE,4,"['as', 'so', 'ci', 'ate']","[['as', '0'], ['so', '1'], ['ci', '0'], ['ate', '0']]",as-fuckin-sociate
ASSUREDLY,4,"['as', 'sur', 'ed', 'ly']","[['as', '0'], ['sur', '1'], ['ed', '0'], ['ly', '0']]",as-fuckin-suredly
ASSYRIA,4,"['As', 'syr', 'i', 'a']","[['As', '0'], ['syr', '1'], ['i', '0'], ['a', '0']]",As-fuckin-syria
ASSYRIAN,4,"['As', 'syr', 'i', 'an']","[['As', '0'], ['syr', '1'], ['i', '0'], ['an', '0']]",As-fuckin-syrian
ASTONISHING,4,"['as', 'ton', 'ish', 'ing']","[['as', '0'], ['ton', '1'], ['ish', '0'], ['ing', '0']]",as-fuckin-tonishing
ASTONISHMENT,4,"['as', 'ton', 'ish', 'ment']","[['as', '0'], ['ton', '1'], ['ish', '0'], ['ment', '0']]",as-fuckin-tonishment
ASTOUNDINGLY,4,"['as', 'tound', 'ing', 'ly']","[['as', '0'], ['tound', '1'], ['ing', '0'], ['ly', '0']]",as-fuckin-toundingly
ASTROLOGER,4,"['as', 'trol', 'o', 'ger']","[['as', '0'], ['trol', '1'], ['o', '0'], ['ger', '0']]",as-fuckin-trologer
ASTROLOGY,4,"['as', 'trol', 'o', 'gy']","[['as', '0'], ['trol', '1'], ['o', '0'], ['gy', '0']]",as-fuckin-trology
ASTRONAUTIC,4,"['as', 'tro', 'nau', 'tic']","[['as', '2'], ['tro', '0'], ['nau', '1'], ['tic', '0']]",astro-fuckin-nautic
ASTRONAUTICS,4,"['as', 'tro', 'nau', 'tics']","[['as', '2'], ['tro', '0'], ['nau', '1'], ['tics', '0']]",astro-fuckin-nautics
ASTRONOMER,4,"['as', 'tron', 'o', 'mer']","[['as', '0'], ['tron', '1'], ['o', '0'], ['mer', '0']]",as-fuckin-tronomer
ASTRONOMY,4,"['as', 'tron', 'o', 'my']","[['as', '0'], ['tron', '1'], ['o', '0'], ['my', '0']]",as-fuckin-tronomy
ASTROPHYSICS,4,"['as', 'tro', 'phys', 'ics']","[['as', '2'], ['tro', '0'], ['phys', '1'], ['ics', '0']]",astro-fuckin-physics
ASYMMETRY,4,"['a', 'sym', 'me', 'try']","[['a', '2'], ['sym', '1'], ['me', '0'], ['try', '0']]",a-fuckin-symmetry
ATALANTA,4,"['At', 'a', 'lan', 'ta']","[['At', '2'], ['a', '0'], ['lan', '1'], ['ta', '0']]",Ata-fuckin-lanta
ATHEISTIC,4,"['a', 'the', 'is', 'tic']","[['a', '2'], ['the', '0'], ['is', '1'], ['tic', '0']]",athe-fuckin-istic
ATHENAEUM,4,"['ath', 'e', 'nae', 'um']","[['ath', '2'], ['e', '0'], ['nae', '1'], ['um', '0']]",athe-fuckin-naeum
ATHENIAN,4,"['A', 'the', 'ni', 'an']","[['A', '0'], ['the', '1'], ['ni', '0'], ['an', '0']]",A-fuckin-thenian
ATHLETICISM,4,"['ath', 'let', 'i', 'cism']","[['ath', '0'], ['let', '1'], ['i', '0'], ['cism', '2']]",ath-fuckin-leticism
ATMOSPHERIC,4,"['at', 'mos', 'pher', 'ic']","[['at', '2'], ['mos', '0'], ['pher', '1'], ['ic', '0']]",atmos-fuckin-pheric
ATMOSPHERICS,4,"['at', 'mos', 'pher', 'ics']","[['at', '2'], ['mos', '0'], ['pher', '1'], ['ics', '0']]",atmos-fuckin-pherics
ATROCITIES,4,"['a', 'troc', 'i', 'ties']","[['a', '0'], ['troc', '1'], ['i', '0'], ['ties', '0']]",a-fuckin-trocities
ATROCITY,4,"['a', 'troc', 'i', 'ty']","[['a', '0'], ['troc', '1'], ['i', '0'], ['ty', '0']]",a-fuckin-trocity
ATTAINABLE,4,"['at', 'tain', 'a', 'ble']","[['at', '0'], ['tain', '1'], ['a', '0'], ['ble', '0']]",at-fuckin-tainable
ATTENTIVELY,4,"['at', 'ten', 'tive', 'ly']","[['at', '0'], ['ten', '1'], ['tive', '0'], ['ly', '0']]",at-fuckin-tentively
ATTENTIVENESS,4,"['at', 'ten', 'tive', 'ness']","[['at', '0'], ['ten', '1'], ['tive', '0'], ['ness', '0']]",at-fuckin-tentiveness
ATTENUATE,4,"['at', 'ten', 'u', 'ate']","[['at', '0'], ['ten', '1'], ['u', '0'], ['ate', '2']]",at-fuckin-tenuate
ATTRACTIVELY,4,"['at', 'trac', 'tive', 'ly']","[['at', '0'], ['trac', '1'], ['tive', '0'], ['ly', '0']]",at-fuckin-tractively
ATTRACTIVENESS,4,"['at', 'trac', 'tive', 'ness']","[['at', '0'], ['trac', '1'], ['tive', '0'], ['ness', '0']]",at-fuckin-tractiveness
ATTRIBUTED,4,"['at', 'trib', 'ut', 'ed']","[['at', '0'], ['trib', '1'], ['ut', '0'], ['ed', '0']]",at-fuckin-tributed
ATTRIBUTING,4,"['at', 'trib', 'ut', 'ing']","[['at', '0'], ['trib', '1'], ['ut', '0'], ['ing', '0']]",at-fuckin-tributing
ATTRIBUTION,4,"['at', 'tri', 'bu', 'tion']","[['at', '2'], ['tri', '0'], ['bu', '1'], ['tion', '0']]",attri-fuckin-bution
ATYPICAL,4,"['a', 'typ', 'i', 'cal']","[['a', '0'], ['typ', '1'], ['i', '0'], ['cal', '0']]",a-fuckin-typical
AUDACITY,4,"['au', 'dac', 'i', 'ty']","[['au', '0'], ['dac', '1'], ['i', '0'], ['ty', '0']]",au-fuckin-dacity
AUDIOPHILE,4,"['au', 'di', 'o', 'phile']","[['au', '2'], ['di', '1'], ['o', '0'], ['phile', '2']]",au-fuckin-diophile
AUGMENTABLE,4,"['aug', 'ment', 'a', 'ble']","[['aug', '0'], ['ment', '1'], ['a', '0'], ['ble', '0']]",aug-fuckin-mentable
AUGMENTATION,4,"['aug', 'men', 'ta', 'tion']","[['aug', '2'], ['men', '0'], ['ta', '1'], ['tion', '0']]",augmen-fuckin-tation
AUSTERITY,4,"['aus', 'ter', 'i', 'ty']","[['aus', '2'], ['ter', '1'], ['i', '0'], ['ty', '0']]",aus-fuckin-terity
AUSTRALASIA,4,"['Aus', 'tral', 'a', 'sia']","[['Aus', '2'], ['tral', '0'], ['a', '1'], ['sia', '0']]",Austral-fuckin-asia
AUTHENTICATE,4,"['au', 'then', 'ti', 'cate']","[['au', '0'], ['then', '1'], ['ti', '0'], ['cate', '2']]",au-fuckin-thenticate
AUTHORITIES,4,"['au', 'thor', 'i', 'ties']","[['au', '0'], ['thor', '1'], ['i', '0'], ['ties', '0']]",au-fuckin-thorities
AUTHORITY,4,"['au', 'thor', 'i', 'ty']","[['au', '0'], ['thor', '1'], ['i', '0'], ['ty', '0']]",au-fuckin-thority
AUTOCRACY,4,"['au', 'toc', 'ra', 'cy']","[['au', '0'], ['toc', '1'], ['ra', '0'], ['cy', '0']]",au-fuckin-tocracy
AUTOCRATIC,4,"['au', 'to', 'crat', 'ic']","[['au', '2'], ['to', '0'], ['crat', '1'], ['ic', '0']]",auto-fuckin-cratic
AUTOMATA,4,"['au', 'tom', 'a', 'ta']","[['au', '0'], ['tom', '1'], ['a', '0'], ['ta', '0']]",au-fuckin-tomata
AUTOMATIC,4,"['au', 'to', 'mat', 'ic']","[['au', '2'], ['to', '0'], ['mat', '1'], ['ic', '0']]",auto-fuckin-matic
AUTOMATION,4,"['au', 'to', 'ma', 'tion']","[['au', '0'], ['to', '0'], ['ma', '1'], ['tion', '0']]",auto-fuckin-mation
AUTOMATON,4,"['au', 'tom', 'a', 'ton']","[['au', '0'], ['tom', '1'], ['a', '0'], ['ton', '2']]",au-fuckin-tomaton
AUTOMOTIVE,4,"['au', 'to', 'mo', 'tive']","[['au', '2'], ['to', '0'], ['mo', '1'], ['tive', '0']]",auto-fuckin-motive
AUTONOMIC,4,"['au', 'to', 'nom', 'ic']","[['au', '2'], ['to', '0'], ['nom', '1'], ['ic', '0']]",auto-fuckin-nomic
AUTONOMOUS,4,"['au', 'ton', 'o', 'mous']","[['au', '0'], ['ton', '1'], ['o', '0'], ['mous', '0']]",au-fuckin-tonomous
AUTONOMY,4,"['au', 'ton', 'o', 'my']","[['au', '0'], ['ton', '1'], ['o', '0'], ['my', '0']]",au-fuckin-tonomy
AUTOTROPHIC,4,"['au', 'to', 'troph', 'ic']","[['au', '2'], ['to', '0'], ['troph', '1'], ['ic', '0']]",auto-fuckin-trophic
AUXILIARY,4,"['aux', 'il', 'ia', 'ry']","[['aux', '0'], ['il', '1'], ['ia', '0'], ['ry', '0']]",aux-fuckin-iliary
AVAILABLE,4,"['a', 'vail', 'a', 'ble']","[['a', '0'], ['vail', '1'], ['a', '0'], ['ble', '0']]",a-fuckin-vailable
AVIATION,4,"['a', 'vi', 'a', 'tion']","[['a', '2'], ['vi', '0'], ['a', '1'], ['tion', '0']]",avi-fuckin-ation
AVIONIC,4,"['a', 'vi', 'on', 'ic']","[['a', '2'], ['vi', '0'], ['on', '1'], ['ic', '0']]",avi-fuckin-onic
AVIONICS,4,"['a', 'vi', 'on', 'ics']","[['a', '2'], ['vi', '0'], ['on', '1'], ['ics', '0']]",avi-fuckin-onics
AVOCADO,4,"['av', 'o', 'ca', 'do']","[['av', '2'], ['o', '0'], ['ca', '1'], ['do', '0']]",avo-fuckin-cado
AVOCADOS,4,"['av', 'o', 'ca', 'dos']","[['av', '2'], ['o', '0'], ['ca', '1'], ['dos', '0']]",avo-fuckin-cados
AVOCATION,4,"['av', 'o', 'ca', 'tion']","[['av', '2'], ['o', '0'], ['ca', '1'], ['tion', '0']]",avo-fuckin-cation
AVOIDABLE,4,"['a', 'void', 'a', 'ble']","[['a', '0'], ['void', '1'], ['a', '0'], ['ble', '0']]",a-fuckin-voidable
AVOWEDLY,4,"['a', 'vow', 'ed', 'ly']","[['a', '0'], ['vow', '1'], ['ed', '0'], ['ly', '0']]",a-fuckin-vowedly
AVUNCULAR,4,"['a', 'vun', 'cu', 'lar']","[['a', '0'], ['vun', '1'], ['cu', '0'], ['lar', '0']]",a-fuckin-vuncular
AWAKENING,4,"['a', 'wak', 'en', 'ing']","[['a', '0'], ['wak', '1'], ['en', '0'], ['ing', '0']]",a-fuckin-wakening
AYATOLLAH,4,"['a', 'ya', 'tol', 'lah']","[['a', '2'], ['ya', '0'], ['tol', '1'], ['lah', '0']]",aya-fuckin-tollah
AZERBAIJAN,4,"['Az', 'er', 'bai', 'jan']","[['Az', '2'], ['er', '0'], ['bai', '0'], ['jan', '1']]",Azerbai-fuckin-jan
BACKWARDATION,4,"['back', 'ward', 'a', 'tion']","[['back', '2'], ['ward', '0'], ['a', '1'], ['tion', '0']]",backward-fuckin-ation
BACTERIA,4,"['bac', 'te', 'ri', 'a']","[['bac', '0'], ['te', '1'], ['ri', '0'], ['a', '0']]",bac-fuckin-teria
BACTERIAL,4,"['bac', 'te', 'ri', 'al']","[['bac', '0'], ['te', '1'], ['ri', '0'], ['al', '0']]",bac-fuckin-terial
BACTERIUM,4,"['bac', 'te', 'ri', 'um']","[['bac', '0'], ['te', '1'], ['ri', '0'], ['um', '0']]",bac-fuckin-terium
BAHAMIAN,4,"['Ba', 'ha', 'mi', 'an']","[['Ba', '0'], ['ha', '1'], ['mi', '0'], ['an', '0']]",Ba-fuckin-hamian
BALLERINA,4,"['bal', 'le', 'ri', 'na']","[['bal', '2'], ['le', '0'], ['ri', '1'], ['na', '0']]",balle-fuckin-rina
BANALITY,4,"['ba', 'nal', 'i', 'ty']","[['ba', '0'], ['nal', '1'], ['i', '0'], ['ty', '0']]",ba-fuckin-nality
BARBARIAN,4,"['bar', 'bar', 'i', 'an']","[['bar', '0'], ['bar', '1'], ['i', '0'], ['an', '0']]",bar-fuckin-barian
BARBARITY,4,"['bar', 'bar', 'i', 'ty']","[['bar', '0'], ['bar', '1'], ['i', '0'], ['ty', '0']]",bar-fuckin-barity
BARBITURATE,4,"['bar', 'bi', 'tu', 'rate']","[['bar', '0'], ['bi', '1'], ['tu', '0'], ['rate', '0']]",bar-fuckin-biturate
BARCELONA,4,"['Bar', 'ce', 'lo', 'na']","[['Bar', '2'], ['ce', '0'], ['lo', '1'], ['na', '0']]",Barce-fuckin-lona
BAROMETER,4,"['ba', 'rom', 'e', 'ter']","[['ba', '0'], ['rom', '1'], ['e', '0'], ['ter', '0']]",ba-fuckin-rometer
BAROMETRIC,4,"['bar', 'o', 'met', 'ric']","[['bar', '2'], ['o', '0'], ['met', '1'], ['ric', '0']]",baro-fuckin-metric
BARRACUDA,4,"['bar', 'ra', 'cu', 'da']","[['bar', '2'], ['ra', '0'], ['cu', '1'], ['da', '0']]",barra-fuckin-cuda
BARTHOLOMEW,4,"['Bar', 'thol', 'o', 'mew']","[['Bar', '0'], ['thol', '1'], ['o', '0'], ['mew', '2']]",Bar-fuckin-tholomew
BARYSHNIKOV,4,"['Ba', 'rysh', 'ni', 'kov']","[['Ba', '0'], ['rysh', '1'], ['ni', '0'], ['kov', '2']]",Ba-fuckin-ryshnikov
BASILICA,4,"['ba', 'sil', 'i', 'ca']","[['ba', '0'], ['sil', '1'], ['i', '0'], ['ca', '0']]",ba-fuckin-silica
BAVARIA,4,"['Ba', 'var', 'i', 'a']","[['Ba', '0'], ['var', '1'], ['i', '0'], ['a', '0']]",Ba-fuckin-varia
BAVARIAN,4,"['Ba', 'var', 'i', 'an']","[['Ba', '0'], ['var', '1'], ['i', '0'], ['an', '0']]",Ba-fuckin-varian
BEHAVIORAL,4,"['be', 'hav', 'ior', 'al']","[['be', '0'], ['hav', '1'], ['ior', '0'], ['al', '0']]",be-fuckin-havioral
BEHAVIORIST,4,"['be', 'hav', 'ior', 'ist']","[['be', '0'], ['hav', '1'], ['ior', '0'], ['ist', '0']]",be-fuckin-haviorist
BELATEDLY,4,"['be', 'lat', 'ed', 'ly']","[['be', '0'], ['lat', '1'], ['ed', '0'], ['ly', '0']]",be-fuckin-latedly
BELIEVABLE,4,"['be', 'liev', 'a', 'ble']","[['be', '0'], ['liev', '1'], ['a', '0'], ['ble', '0']]",be-fuckin-lievable
BELLIGERENCE,4,"['bel', 'lig', 'er', 'ence']","[['bel', '0'], ['lig', '1'], ['er', '0'], ['ence', '0']]",bel-fuckin-ligerence
BELLIGERENT,4,"['bel', 'lig', 'er', 'ent']","[['bel', '0'], ['lig', '1'], ['er', '0'], ['ent', '0']]",bel-fuckin-ligerent
BENEDICTINE,4,"['Ben', 'e', 'dic', 'tine']","[['Ben', '2'], ['e', '0'], ['dic', '1'], ['tine', '0']]",Bene-fuckin-dictine
BENEDICTION,4,"['ben', 'e', 'dic', 'tion']","[['ben', '2'], ['e', '0'], ['dic', '1'], ['tion', '0']]",bene-fuckin-diction
BENEFICENCE,4,"['be', 'nef', 'i', 'cence']","[['be', '0'], ['nef', '1'], ['i', '0'], ['cence', '0']]",be-fuckin-neficence
BENEFICENT,4,"['be', 'nef', 'i', 'cent']","[['be', '2'], ['nef', '0'], ['i', '1'], ['cent', '0']]",benef-fuckin-icent
BENEFICIAL,4,"['ben', 'e', 'fi', 'cial']","[['ben', '2'], ['e', '0'], ['fi', '1'], ['cial', '0']]",bene-fuckin-ficial
BENEVOLENCE,4,"['be', 'nev', 'o', 'lence']","[['be', '0'], ['nev', '1'], ['o', '0'], ['lence', '0']]",be-fuckin-nevolence
BENEVOLENT,4,"['be', 'nev', 'o', 'lent']","[['be', '0'], ['nev', '1'], ['o', '0'], ['lent', '0']]",be-fuckin-nevolent
BENVENUTO,4,"['Ben', 've', 'nu', 'to']","[['Ben', '0'], ['ve', '0'], ['nu', '1'], ['to', '0']]",Benve-fuckin-nuto
BERYLLIUM,4,"['be', 'ryl', 'li', 'um']","[['be', '0'], ['ryl', '1'], ['li', '0'], ['um', '0']]",be-fuckin-ryllium
BESPECTACLED,4,"['be', 'spec', 'ta', 'cled']","[['be', '0'], ['spec', '1'], ['ta', '0'], ['cled', '0']]",be-fuckin-spectacled
BEWILDERING,4,"['be', 'wil', 'der', 'ing']","[['be', '0'], ['wil', '1'], ['der', '0'], ['ing', '0']]",be-fuckin-wildering
BEWILDERMENT,4,"['be', 'wil', 'der', 'ment']","[['be', '0'], ['wil', '1'], ['der', '0'], ['ment', '0']]",be-fuckin-wilderment
BIANNUAL,4,"['bi', 'an', 'nu', 'al']","[['bi', '0'], ['an', '1'], ['nu', '0'], ['al', '0']]",bi-fuckin-annual
BIAXIAL,4,"['bi', 'ax', 'i', 'al']","[['bi', '0'], ['ax', '1'], ['i', '0'], ['al', '0']]",bi-fuckin-axial
BICARBONATE,4,"['bi', 'car', 'bo', 'nate']","[['bi', '0'], ['car', '1'], ['bo', '0'], ['nate', '0']]",bi-fuckin-carbonate
BIENNIAL,4,"['bi', 'en', 'ni', 'al']","[['bi', '0'], ['en', '1'], ['ni', '0'], ['al', '0']]",bi-fuckin-ennial
BIFURCATION,4,"['bi', 'fur', 'ca', 'tion']","[['bi', '2'], ['fur', '0'], ['ca', '1'], ['tion', '0']]",bifur-fuckin-cation
BILATERAL,4,"['bi', 'lat', 'er', 'al']","[['bi', '0'], ['lat', '1'], ['er', '0'], ['al', '0']]",bi-fuckin-lateral
BINATIONAL,4,"['bi', 'na', 'tion', 'al']","[['bi', '0'], ['na', '1'], ['tion', '0'], ['al', '0']]",bi-fuckin-national
BINOCULAR,4,"['bin', 'oc', 'u', 'lar']","[['bin', '0'], ['oc', '1'], ['u', '0'], ['lar', '0']]",bin-fuckin-ocular
BINOMIAL,4,"['bi', 'no', 'mi', 'al']","[['bi', '0'], ['no', '1'], ['mi', '0'], ['al', '0']]",bi-fuckin-nomial
BIOCHEMIST,4,"['bi', 'o', 'chem', 'ist']","[['bi', '2'], ['o', '0'], ['chem', '1'], ['ist', '0']]",bio-fuckin-chemist
BIOCONTROL,4,"['bi', 'o', 'con', 'trol']","[['bi', '2'], ['o', '0'], ['con', '1'], ['trol', '0']]",bio-fuckin-control
BIOETHICS,4,"['bi', 'o', 'eth', 'ics']","[['bi', '2'], ['o', '0'], ['eth', '1'], ['ics', '0']]",bio-fuckin-ethics
BIOFEEDBACK,4,"['bi', 'o', 'feed', 'back']","[['bi', '0'], ['o', '0'], ['feed', '1'], ['back', '2']]",bio-fuckin-feedback
BIOGRAPHER,4,"['bi', 'og', 'ra', 'pher']","[['bi', '0'], ['og', '1'], ['ra', '0'], ['pher', '0']]",bi-fuckin-ographer
BIOGRAPHIES,4,"['bi', 'og', 'ra', 'phies']","[['bi', '0'], ['og', '1'], ['ra', '0'], ['phies', '0']]",bi-fuckin-ographies
BIOGRAPHY,4,"['bi', 'og', 'ra', 'phy']","[['bi', '0'], ['og', '1'], ['ra', '0'], ['phy', '0']]",bi-fuckin-ography
BIOHAZARD,4,"['bi', 'o', 'haz', 'ard']","[['bi', '2'], ['o', '0'], ['haz', '1'], ['ard', '0']]",bio-fuckin-hazard
BIOLOGIC,4,"['bi', 'o', 'log', 'ic']","[['bi', '2'], ['o', '0'], ['log', '1'], ['ic', '0']]",bio-fuckin-logic
BIOLOGICS,4,"['bi', 'o', 'log', 'ics']","[['bi', '0'], ['o', '0'], ['log', '1'], ['ics', '0']]",bio-fuckin-logics
BIOLOGIST,4,"['bi', 'ol', 'o', 'gist']","[['bi', '0'], ['ol', '1'], ['o', '0'], ['gist', '0']]",bi-fuckin-ologist
BIOLOGY,4,"['bi', 'ol', 'o', 'gy']","[['bi', '0'], ['ol', '1'], ['o', '0'], ['gy', '0']]",bi-fuckin-ology
BIOPHYSICS,4,"['bi', 'o', 'phys', 'ics']","[['bi', '2'], ['o', '0'], ['phys', '1'], ['ics', '0']]",bio-fuckin-physics
BIOSCIENCE,4,"['bi', 'o', 'sci', 'ence']","[['bi', '2'], ['o', '0'], ['sci', '1'], ['ence', '0']]",bio-fuckin-science
BIPARTISAN,4,"['bi', 'par', 'ti', 'san']","[['bi', '0'], ['par', '1'], ['ti', '0'], ['san', '0']]",bi-fuckin-partisan
BISEXUAL,4,"['bi', 'sex', 'u', 'al']","[['bi', '2'], ['sex', '1'], ['u', '0'], ['al', '0']]",bi-fuckin-sexual
BITUMINOUS,4,"['bi', 'tu', 'mi', 'nous']","[['bi', '0'], ['tu', '1'], ['mi', '0'], ['nous', '0']]",bi-fuckin-tuminous
BOHEMIA,4,"['Bo', 'he', 'mi', 'a']","[['Bo', '0'], ['he', '1'], ['mi', '0'], ['a', '0']]",Bo-fuckin-hemia
BOHEMIAN,4,"['Bo', 'he', 'mi', 'an']","[['Bo', '0'], ['he', '1'], ['mi', '0'], ['an', '0']]",Bo-fuckin-hemian
BOLIVIA,4,"['Bo', 'liv', 'i', 'a']","[['Bo', '0'], ['liv', '1'], ['i', '0'], ['a', '0']]",Bo-fuckin-livia
BOLIVIAN,4,"['Bo', 'liv', 'i', 'an']","[['Bo', '0'], ['liv', '1'], ['i', '0'], ['an', '0']]",Bo-fuckin-livian
BOREALIS,4,"['bo', 're', 'a', 'lis']","[['bo', '2'], ['re', '0'], ['a', '1'], ['lis', '0']]",bore-fuckin-alis
BOSTONIAN,4,"['Bos', 'to', 'ni', 'an']","[['Bos', '2'], ['to', '1'], ['ni', '0'], ['an', '0']]",Bos-fuckin-tonian
BOTANICAL,4,"['bo', 'tan', 'i', 'cal']","[['bo', '0'], ['tan', '1'], ['i', '0'], ['cal', '0']]",bo-fuckin-tanical
FARSIGHTEDNESS,4,"['far', 'sight', 'ed', 'ness']","[['far', '2'], ['sight', '1'], ['ed', '0'], ['ness', '0']]",far-fuckin-sightedness
FASCINATION,4,"['fas', 'ci', 'na', 'tion']","[['fas', '2'], ['ci', '0'], ['na', '1'], ['tion', '0']]",fasci-fuckin-nation
FASTIDIOUS,4,"['fas', 'tid', 'i', 'ous']","[['fas', '0'], ['tid', '1'], ['i', '0'], ['ous', '0']]",fas-fuckin-tidious
FATALISTIC,4,"['fa', 'tal', 'is', 'tic']","[['fa', '0'], ['tal', '0'], ['is', '1'], ['tic', '0']]",fatal-fuckin-istic
FATALITIES,4,"['fa', 'tal', 'i', 'ties']","[['fa', '0'], ['tal', '1'], ['i', '0'], ['ties', '0']]",fa-fuckin-talities
FATALITY,4,"['fa', 'tal', 'i', 'ty']","[['fa', '0'], ['tal', '1'], ['i', '0'], ['ty', '0']]",fa-fuckin-tality
FEDERATION,4,"['fed', 'er', 'a', 'tion']","[['fed', '2'], ['er', '0'], ['a', '1'], ['tion', '0']]",feder-fuckin-ation
FELICITOUS,4,"['fe', 'lic', 'i', 'tous']","[['fe', '0'], ['lic', '1'], ['i', '0'], ['tous', '0']]",fe-fuckin-licitous
FELICITY,4,"['fe', 'lic', 'i', 'ty']","[['fe', '0'], ['lic', '1'], ['i', '0'], ['ty', '0']]",fe-fuckin-licity
FELONIOUS,4,"['fe', 'lo', 'ni', 'ous']","[['fe', '0'], ['lo', '1'], ['ni', '0'], ['ous', '0']]",fe-fuckin-lonious
FERMENTATION,4,"['fer', 'men', 'ta', 'tion']","[['fer', '2'], ['men', '0'], ['ta', '1'], ['tion', '0']]",fermen-fuckin-tation
FEROCIOUSLY,4,"['fe', 'ro', 'cious', 'ly']","[['fe', '0'], ['ro', '1'], ['cious', '0'], ['ly', '0']]",fe-fuckin-rociously
FEROCITY,4,"['fe', 'roc', 'i', 'ty']","[['fe', '0'], ['roc', '1'], ['i', '0'], ['ty', '0']]",fe-fuckin-rocity
FERROMAGNET,4,"['fer', 'ro', 'mag', 'net']","[['fer', '2'], ['ro', '0'], ['mag', '1'], ['net', '0']]",ferro-fuckin-magnet
FERRONICKEL,4,"['fer', 'ro', 'nick', 'el']","[['fer', '2'], ['ro', '0'], ['nick', '1'], ['el', '0']]",ferro-fuckin-nickel
