,word,num_syllables,syllables,stress_pattern,infixed
20763,CHERUBS,2,"['cher', 'ubs']","[['cher', '1'], ['ubs', '0']]",ch-iz-erubs
20764,CHERYL,2,"['Cher', 'yl']","[['Cher', '1'], ['yl', '0']]",Ch-iz-eryl
20765,CHES,1,['Ches'],"[['Ches', '1']]",ch-iz-es
20767,CHESS,1,['chess'],"[['chess', '1']]",ch-iz-ess
20768,CHESSBOARD,2,"['chess', 'board']","[['chess', '1'], ['board', '2']]",ch-iz-essboard
20769,CHESSMAN,2,"['chess', 'man']","[['chess', '1'], ['man', '0']]",ch-iz-essman
20770,CHEST,1,['chest'],"[['chest', '1']]",ch-iz-est
20771,CHESTED,2,"['chest', 'ed']","[['chest', '1'], ['ed', '0']]",ch-iz-ested
20772,CHESTER,2,"['Ches', 'ter']","[['Ches', '1'], ['ter', '0']]",Ch-iz-ester
20775,CHESTNUT,2,"['chest', 'nut']","[['chest', '1'], ['nut', '2']]",ch-iz-estnut
20776,CHESTS,1,['chests'],"[['chests', '1']]",ch-iz-ests
20777,CHET,1,['chet'],"[['chet', '1']]",ch-iz-et
20778,CHEUNG,1,['cheung'],"[['cheung', '1']]",ch-iz-eung
20780,CHEVIES,2,"['chev', 'ies']","[['chev', '1'], ['ies', '0']]",ch-iz-evies
20782,CHEVRETTE,2,"['chev', 'rette']","[['chev', '0'], ['rette', '1']]",chevr-iz-ette
20783,CHEVRON,2,"['chev', 'ron']","[['chev', '1'], ['ron', '0']]",ch-iz-evron
20784,CHEVY,2,"['chev', 'y']","[['chev', '1'], ['y', '0']]",ch-iz-evy
20785,CHEW,1,['chew'],"[['chew', '1']]",ch-iz-ew
20786,CHEWED,1,['chewed'],"[['chewed', '1']]",ch-iz-ewed
20787,CHEWER,2,"['chew', 'er']","[['chew', '1'], ['er', '0']]",ch-iz-ewer
20788,CHEWS,1,['chews'],"[['chews', '1']]",ch-iz-ews
20789,CHEWY,2,"['chew', 'y']","[['chew', '1'], ['y', '0']]",ch-iz-ewy
20790,CHEYENNE,2,"['Chey', 'enne']","[['Chey', '0'], ['enne', '1']]",Chey-iz-enne
20791,CHEYENNES,2,"['Chey', 'ennes']","[['Chey', '0'], ['ennes', '1']]",Chey-iz-ennes
20792,CHEYNE,1,['Cheyne'],"[['Cheyne', '1']]",ch-iz-eyne
20793,CHEZ,1,['chez'],"[['chez', '1']]",ch-iz-ez
20794,CHI,1,['chi'],"[['chi', '1']]",ch-iz-i
20795,CHIA,2,"['chi', 'a']","[['chi', '1'], ['a', '0']]",ch-iz-ia
20797,CHIBA,2,"['Chi', 'ba']","[['Chi', '1'], ['ba', '0']]",Ch-iz-iba
20798,CHIC,1,['chic'],"[['chic', '1']]",ch-iz-ic
20801,CHICHI,2,"['chi', 'chi']","[['chi', '1'], ['chi', '0']]",ch-iz-ichi
20802,CHICK,1,['chick'],"[['chick', '1']]",ch-iz-ick
20805,CHICKEN,2,"['chick', 'en']","[['chick', '1'], ['en', '0']]",ch-iz-icken
20806,CHICKS,1,['chicks'],"[['chicks', '1']]",ch-iz-icks
20807,CHICO,2,"['chi', 'co']","[['chi', '1'], ['co', '2']]",ch-iz-ico
20808,CHIDE,1,['chide'],"[['chide', '1']]",ch-iz-ide
20809,CHIDED,2,"['chid', 'ed']","[['chid', '1'], ['ed', '0']]",ch-iz-ided
20810,CHIDES,1,['chides'],"[['chides', '1']]",ch-iz-ides
20811,CHIDING,2,"['chid', 'ing']","[['chid', '1'], ['ing', '0']]",ch-iz-iding
20812,CHIEF,1,['chief'],"[['chief', '1']]",ch-iz-ief
20813,CHIEFDOM,2,"['chief', 'dom']","[['chief', '1'], ['dom', '0']]",ch-iz-iefdom
20814,CHIEFLY,2,"['chief', 'ly']","[['chief', '1'], ['ly', '0']]",ch-iz-iefly
20815,CHIEFS,1,['chiefs'],"[['chiefs', '1']]",ch-iz-iefs
20816,CHIEFTAIN,2,"['chief', 'tain']","[['chief', '1'], ['tain', '0']]",ch-iz-ieftain
20817,CHIFFON,2,"['chif', 'fon']","[['chif', '0'], ['fon', '1']]",chiff-iz-on
20819,CHILD,1,['child'],"[['child', '1']]",ch-iz-ild
20821,CHILDBIRTH,2,"['child', 'birth']","[['child', '1'], ['birth', '2']]",ch-iz-ildbirth
20822,CHILDCARE,2,"['child', 'care']","[['child', '1'], ['care', '2']]",ch-iz-ildcare
20823,CHILDE,1,['childe'],"[['childe', '1']]",ch-iz-ilde
20824,CHILDHOOD,2,"['child', 'hood']","[['child', '1'], ['hood', '2']]",ch-iz-ildhood
20825,CHILDISH,2,"['child', 'ish']","[['child', '1'], ['ish', '0']]",ch-iz-ildish
20826,CHILDLESS,2,"['child', 'less']","[['child', '1'], ['less', '0']]",ch-iz-ildless
20827,CHILDLIKE,2,"['child', 'like']","[['child', '1'], ['like', '2']]",ch-iz-ildlike
20828,CHILDREN,2,"['chil', 'dren']","[['chil', '1'], ['dren', '0']]",ch-iz-ildren
20829,CHILE,2,"['chil', 'e']","[['chil', '1'], ['e', '0']]",ch-iz-ile
20831,CHILES,1,['chiles'],"[['chiles', '1']]",ch-iz-iles
20832,CHILI,2,"['chil', 'i']","[['chil', '1'], ['i', '0']]",ch-iz-ili
20833,CHILIES,2,"['chil', 'ies']","[['chil', '1'], ['ies', '0']]",ch-iz-ilies
20834,CHILL,1,['chill'],"[['chill', '1']]",ch-iz-ill
20835,CHILLED,1,['chilled'],"[['chilled', '1']]",ch-iz-illed
20836,CHILLER,2,"['chill', 'er']","[['chill', '1'], ['er', '0']]",ch-iz-iller
20838,CHILLIES,2,"['chil', 'lies']","[['chil', '1'], ['lies', '0']]",ch-iz-illies
20839,CHILLING,2,"['chill', 'ing']","[['chill', '1'], ['ing', '0']]",ch-iz-illing
20841,CHILLS,1,['chills'],"[['chills', '1']]",ch-iz-ills
20842,CHILLY,2,"['chill', 'y']","[['chill', '1'], ['y', '0']]",ch-iz-illy
20843,CHIME,1,['chime'],"[['chime', '1']]",ch-iz-ime
20844,CHIMED,1,['chimed'],"[['chimed', '1']]",ch-iz-imed
20846,CHIMES,1,['chimes'],"[['chimes', '1']]",ch-iz-imes
20847,CHIMNEY,2,"['chim', 'ney']","[['chim', '1'], ['ney', '0']]",ch-iz-imney
20848,CHIMNEYS,2,"['chim', 'neys']","[['chim', '1'], ['neys', '0']]",ch-iz-imneys
20849,CHIMP,1,['chimp'],"[['chimp', '1']]",ch-iz-imp
20852,CHIMPS,1,['chimps'],"[['chimps', '1']]",ch-iz-imps
20853,CHIN,1,['chin'],"[['chin', '1']]",ch-iz-in
20854,CHINA,2,"['Chi', 'na']","[['Chi', '1'], ['na', '0']]",Ch-iz-ina
20857,CHINESE,2,"['Chi', 'nese']","[['Chi', '0'], ['nese', '1']]",Chin-iz-ese
20858,CHING,1,['Ching'],"[['Ching', '1']]",ch-iz-ing
20859,CHINK,1,['chink'],"[['chink', '1']]",ch-iz-ink
20860,CHINKS,1,['chinks'],"[['chinks', '1']]",ch-iz-inks
20861,CHINO,2,"['chi', 'no']","[['chi', '1'], ['no', '0']]",ch-iz-ino
20862,CHINOOK,2,"['Chi', 'nook']","[['Chi', '0'], ['nook', '1']]",Chin-iz-ook
20863,CHINOOKS,2,"['Chi', 'nooks']","[['Chi', '0'], ['nooks', '1']]",Chin-iz-ooks
20864,CHINTZY,2,"['chintz', 'y']","[['chintz', '1'], ['y', '0']]",ch-iz-intzy
20865,CHIP,1,['chip'],"[['chip', '1']]",ch-iz-ip
20866,CHIPBOARD,2,"['chip', 'board']","[['chip', '1'], ['board', '2']]",ch-iz-ipboard
20867,CHIPPED,1,['chipped'],"[['chipped', '1']]",ch-iz-ipped
20868,CHIPPER,2,"['chip', 'per']","[['chip', '1'], ['per', '0']]",ch-iz-ipper
20870,CHIPPING,2,"['chip', 'ping']","[['chip', '1'], ['ping', '0']]",ch-iz-ipping
20871,CHIPPY,2,"['chip', 'py']","[['chip', '1'], ['py', '0']]",ch-iz-ippy
20872,CHIPS,1,['chips'],"[['chips', '1']]",ch-iz-ips
20873,CHIRAC,2,"['Chi', 'rac']","[['Chi', '0'], ['rac', '1']]",Chir-iz-ac
20875,CHIRON,2,"['Chi', 'ron']","[['Chi', '1'], ['ron', '0']]",Ch-iz-iron
20878,CHIRP,1,['chirp'],"[['chirp', '1']]",ch-iz-irp
20879,CHIRPING,2,"['chirp', 'ing']","[['chirp', '1'], ['ing', '0']]",ch-iz-irping
20880,CHIRPS,1,['chirps'],"[['chirps', '1']]",ch-iz-irps
20881,CHIRPY,2,"['chirp', 'y']","[['chirp', '1'], ['y', '0']]",ch-iz-irpy
20882,CHISEL,2,"['chis', 'el']","[['chis', '1'], ['el', '0']]",ch-iz-isel
20883,CHISELED,2,"['chis', 'eled']","[['chis', '1'], ['eled', '0']]",ch-iz-iseled
20884,CHIT,1,['chit'],"[['chit', '1']]",ch-iz-it
20885,CHITCHAT,2,"['chit', 'chat']","[['chit', '1'], ['chat', '2']]",ch-iz-itchat
20887,CHITS,1,['chits'],"[['chits', '1']]",ch-iz-its
20888,CHITTY,2,"['chit', 'ty']","[['chit', '1'], ['ty', '0']]",ch-iz-itty
20890,CHIVES,1,['chives'],"[['chives', '1']]",ch-iz-ives
20892,CHLOE,2,"['Chlo', 'e']","[['Chlo', '1'], ['e', '0']]",Chl-iz-oe
20893,CHLORATE,2,"['chlo', 'rate']","[['chlo', '1'], ['rate', '0']]",chl-iz-orate
20894,CHLORIDE,2,"['chlo', 'ride']","[['chlo', '1'], ['ride', '0']]",chl-iz-oride
20898,CHLORINE,2,"['chlo', 'rine']","[['chlo', '1'], ['rine', '0']]",chl-iz-orine
20905,CHO,1,['cho'],"[['cho', '1']]",ch-iz-o
20906,CHOATE,1,['Choate'],"[['Choate', '1']]",ch-iz-oate
20907,CHOCK,1,['chock'],"[['chock', '1']]",ch-iz-ock
20908,CHOI,1,['choi'],"[['choi', '1']]",ch-iz-oi
20909,CHOICE,1,['choice'],"[['choice', '1']]",ch-iz-oice
20910,CHOICER,2,"['choic', 'er']","[['choic', '1'], ['er', '0']]",ch-iz-oicer
20911,CHOICES,2,"['choic', 'es']","[['choic', '1'], ['es', '0']]",ch-iz-oices
20912,CHOICEST,2,"['choic', 'est']","[['choic', '1'], ['est', '0']]",ch-iz-oicest
20913,CHOIRS,1,['choirs'],"[['choirs', '1']]",ch-iz-oirs
20914,CHOK,1,['chok'],"[['chok', '1']]",ch-iz-ok
20915,CHOKE,1,['choke'],"[['choke', '1']]",ch-iz-oke
20916,CHOKED,1,['choked'],"[['choked', '1']]",ch-iz-oked
20917,CHOKES,1,['chokes'],"[['chokes', '1']]",ch-iz-okes
20918,CHOKING,2,"['chok', 'ing']","[['chok', '1'], ['ing', '0']]",ch-iz-oking
20922,CHOLLA,2,"['chol', 'la']","[['chol', '1'], ['la', '0']]",ch-iz-olla
20923,CHOMP,1,['chomp'],"[['chomp', '1']]",ch-iz-omp
20924,CHON,1,['chon'],"[['chon', '1']]",ch-iz-on
20925,CHONG,1,['chong'],"[['chong', '1']]",ch-iz-ong
20926,CHONGQING,2,"['Chong', 'qing']","[['Chong', '1'], ['qing', '1']]",Ch-iz-ongq-iz-ing
20927,CHOON,1,['choon'],"[['choon', '1']]",ch-iz-oon
20928,CHOOSE,1,['choose'],"[['choose', '1']]",ch-iz-oose
20929,CHOOSING,2,"['choos', 'ing']","[['choos', '1'], ['ing', '0']]",ch-iz-oosing
20930,CHOOSY,2,"['choos', 'y']","[['choos', '1'], ['y', '0']]",ch-iz-oosy
20931,CHOP,1,['chop'],"[['chop', '1']]",ch-iz-op
20932,CHOPIN,2,"['Cho', 'pin']","[['Cho', '1'], ['pin', '0']]",Ch-iz-opin
20933,CHOPPED,1,['chopped'],"[['chopped', '1']]",ch-iz-opped
20934,CHOPPER,2,"['chop', 'per']","[['chop', '1'], ['per', '0']]",ch-iz-opper
20935,CHOPPING,2,"['chop', 'ping']","[['chop', '1'], ['ping', '0']]",ch-iz-opping
20936,CHOPPY,2,"['chop', 'py']","[['chop', '1'], ['py', '0']]",ch-iz-oppy
20937,CHOPS,1,['chops'],"[['chops', '1']]",ch-iz-ops
20938,CHOPSTICK,2,"['chop', 'stick']","[['chop', '1'], ['stick', '2']]",ch-iz-opstick
20939,CHOPSTICKS,2,"['chop', 'sticks']","[['chop', '1'], ['sticks', '2']]",ch-iz-opsticks
20940,CHORAL,2,"['cho', 'ral']","[['cho', '1'], ['ral', '0']]",ch-iz-oral
20941,CHORD,1,['chord'],"[['chord', '1']]",ch-iz-ord
20942,CHORDS,1,['chords'],"[['chords', '1']]",ch-iz-ords
20943,CHORE,1,['chore'],"[['chore', '1']]",ch-iz-ore
20948,CHORES,1,['chores'],"[['chores', '1']]",ch-iz-ores
20949,CHORIC,2,"['cho', 'ric']","[['cho', '1'], ['ric', '0']]",ch-iz-oric
20950,CHORTLE,2,"['chor', 'tle']","[['chor', '1'], ['tle', '0']]",ch-iz-ortle
20951,CHORTLED,2,"['chor', 'tled']","[['chor', '1'], ['tled', '0']]",ch-iz-ortled
20952,CHORTLES,2,"['chor', 'tles']","[['chor', '1'], ['tles', '0']]",ch-iz-ortles
20953,CHORUS,2,"['cho', 'rus']","[['cho', '1'], ['rus', '0']]",ch-iz-orus
20955,CHOSE,1,['chose'],"[['chose', '1']]",ch-iz-ose
20956,CHOSEN,2,"['cho', 'sen']","[['cho', '1'], ['sen', '0']]",ch-iz-osen
20957,CHOU,1,['chou'],"[['chou', '1']]",ch-iz-ou
20958,CHOW,1,['chow'],"[['chow', '1']]",ch-iz-ow
20959,CHOWDER,2,"['chow', 'der']","[['chow', '1'], ['der', '0']]",ch-iz-owder
20960,CHOWS,1,['chows'],"[['chows', '1']]",ch-iz-ows
20961,CHOY,1,['choy'],"[['choy', '1']]",ch-iz-oy
20962,CHRIS,1,['Chris'],"[['Chris', '1']]",chr-iz-is
20963,CHRISMON,2,"['chris', 'mon']","[['chris', '1'], ['mon', '0']]",chr-iz-ismon
20964,CHRIST,1,['Christ'],"[['Christ', '1']]",chr-iz-ist
20965,CHRISTCHURCH,2,"['Christ', 'church']","[['Christ', '1'], ['church', '0']]",Chr-iz-istchurch
20966,CHRISTEN,2,"['chris', 'ten']","[['chris', '1'], ['ten', '0']]",chr-iz-isten
20970,CHRISTIAN,2,"['Chris', 'tian']","[['Chris', '1'], ['tian', '0']]",Chr-iz-istian
20975,CHRISTIE,2,"['Chris', 'tie']","[['Chris', '1'], ['tie', '0']]",Chr-iz-istie
20977,CHRISTINE,2,"['Chris', 'tine']","[['Chris', '0'], ['tine', '1']]",Christ-iz-ine
20978,CHRISTMAS,2,"['Christ', 'mas']","[['Christ', '1'], ['mas', '0']]",Chr-iz-istmas
20981,CHRISTOPH,2,"['Chris', 'toph']","[['Chris', '1'], ['toph', '0']]",Chr-iz-istoph
20983,CHRISTY,2,"['Chris', 'ty']","[['Chris', '1'], ['ty', '0']]",Chr-iz-isty
20986,CHROME,1,['chrome'],"[['chrome', '1']]",chr-iz-ome
20990,CHRONIC,2,"['chron', 'ic']","[['chron', '1'], ['ic', '0']]",chr-iz-onic
21002,CHRYSLER,2,"['Chrys', 'ler']","[['Chrys', '1'], ['ler', '0']]",Chr-iz-ysler
21003,CHU,1,['chu'],"[['chu', '1']]",ch-iz-u
21004,CHUBB,1,['chubb'],"[['chubb', '1']]",ch-iz-ubb
21005,CHUBBY,2,"['chub', 'by']","[['chub', '1'], ['by', '0']]",ch-iz-ubby
21006,CHUCK,1,['chuck'],"[['chuck', '1']]",ch-iz-uck
21007,CHUCKED,1,['chucked'],"[['chucked', '1']]",ch-iz-ucked
21008,CHUCKLE,2,"['chuck', 'le']","[['chuck', '1'], ['le', '0']]",ch-iz-uckle
21009,CHUCKLED,2,"['chuck', 'led']","[['chuck', '1'], ['led', '0']]",ch-iz-uckled
21010,CHUCKLING,2,"['chuck', 'ling']","[['chuck', '1'], ['ling', '0']]",ch-iz-uckling
21011,CHUG,1,['chug'],"[['chug', '1']]",ch-iz-ug
21012,CHUGGED,1,['chugged'],"[['chugged', '1']]",ch-iz-ugged
21013,CHUGGING,2,"['chug', 'ging']","[['chug', '1'], ['ging', '0']]",ch-iz-ugging
21014,CHUM,1,['chum'],"[['chum', '1']]",ch-iz-um
21015,CHUMMY,2,"['chum', 'my']","[['chum', '1'], ['my', '0']]",ch-iz-ummy
21016,CHUMP,1,['chump'],"[['chump', '1']]",ch-iz-ump
21017,CHUMS,1,['chums'],"[['chums', '1']]",ch-iz-ums
21018,CHUN,1,['chun'],"[['chun', '1']]",ch-iz-un
21019,CHUNG,1,['chung'],"[['chung', '1']]",ch-iz-ung
21020,CHUNK,1,['chunk'],"[['chunk', '1']]",ch-iz-unk
21021,CHUNKS,1,['chunks'],"[['chunks', '1']]",ch-iz-unks
21022,CHUNKY,2,"['chunk', 'y']","[['chunk', '1'], ['y', '0']]",ch-iz-unky
21023,CHUNNEL,2,"['Chun', 'nel']","[['Chun', '1'], ['nel', '0']]",Ch-iz-unnel
21024,CHURCH,1,['church'],"[['church', '1']]",ch-iz-urch
21025,CHURCHES,2,"['church', 'es']","[['church', '1'], ['es', '0']]",ch-iz-urches
21029,CHURCHILL,2,"['Church', 'ill']","[['Church', '1'], ['ill', '0']]",Ch-iz-urchill
21030,CHURCHMAN,2,"['church', 'man']","[['church', '1'], ['man', '0']]",ch-iz-urchman
21031,CHURCHMEN,2,"['church', 'men']","[['church', '1'], ['men', '0']]",ch-iz-urchmen
21032,CHURCHYARD,2,"['church', 'yard']","[['church', '1'], ['yard', '2']]",ch-iz-urchyard
21033,CHURLISH,2,"['churl', 'ish']","[['churl', '1'], ['ish', '0']]",ch-iz-urlish
21034,CHURN,1,['churn'],"[['churn', '1']]",ch-iz-urn
21035,CHURNED,1,['churned'],"[['churned', '1']]",ch-iz-urned
21036,CHURNING,2,"['churn', 'ing']","[['churn', '1'], ['ing', '0']]",ch-iz-urning
21037,CHURNS,1,['churns'],"[['churns', '1']]",ch-iz-urns
21038,CHUSE,1,['chuse'],"[['chuse', '1']]",ch-iz-use
21039,CHUTE,1,['chute'],"[['chute', '1']]",ch-iz-ute
21040,CHUTES,1,['chutes'],"[['chutes', '1']]",ch-iz-utes
21041,CHUTNEY,2,"['chut', 'ney']","[['chut', '1'], ['ney', '0']]",ch-iz-utney
21042,CHUTZPAH,2,"['chutz', 'pah']","[['chutz', '1'], ['pah', '2']]",ch-iz-utzpah
21043,CIARDI,2,"['Ciar', 'di']","[['Ciar', '1'], ['di', '0']]",C-iz-iardi
21049,CID,1,['Cid'],"[['Cid', '1']]",c-iz-id
21050,CIDER,2,"['ci', 'der']","[['ci', '1'], ['der', '0']]",c-iz-ider
21051,CIE,1,['cie'],"[['cie', '1']]",c-iz-ie
21052,CIGAR,2,"['ci', 'gar']","[['ci', '0'], ['gar', '1']]",cig-iz-ar
21056,CIMA,2,"['ci', 'ma']","[['ci', '1'], ['ma', '0']]",c-iz-ima
21058,CINCH,1,['cinch'],"[['cinch', '1']]",c-iz-inch
21059,CINCHED,1,['cinched'],"[['cinched', '1']]",c-iz-inched
21061,CINDER,2,"['cin', 'der']","[['cin', '1'], ['der', '0']]",c-iz-inder
21063,CINDY,2,"['Cin', 'dy']","[['Cin', '1'], ['dy', '0']]",C-iz-indy
21070,CINQ,1,['cinq'],"[['cinq', '1']]",c-iz-inq
21071,CINQUE,1,['cinque'],"[['cinque', '1']]",c-iz-inque
21072,CIPHER,2,"['ci', 'pher']","[['ci', '1'], ['pher', '0']]",c-iz-ipher
21074,CIRCA,2,"['cir', 'ca']","[['cir', '1'], ['ca', '0']]",c-iz-irca
21076,CIRCLE,2,"['cir', 'cle']","[['cir', '1'], ['cle', '0']]",c-iz-ircle
21077,CIRCLED,2,"['cir', 'cled']","[['cir', '1'], ['cled', '0']]",c-iz-ircled
21078,CIRCLES,2,"['cir', 'cles']","[['cir', '1'], ['cles', '0']]",c-iz-ircles
21079,CIRCUIT,2,"['cir', 'cuit']","[['cir', '1'], ['cuit', '0']]",c-iz-ircuit
21102,CIRCUS,2,"['cir', 'cus']","[['cir', '1'], ['cus', '0']]",c-iz-ircus
21104,CIRQUE,1,['cirque'],"[['cirque', '1']]",c-iz-irque
21106,CIRRUS,2,"['cir', 'rus']","[['cir', '1'], ['rus', '0']]",c-iz-irrus
21107,CISCO,2,"['cis', 'co']","[['cis', '1'], ['co', '0']]",c-iz-isco
21108,CIST,1,['cist'],"[['cist', '1']]",c-iz-ist
21110,CISTERN,2,"['cis', 'tern']","[['cis', '1'], ['tern', '0']]",c-iz-istern
21113,CITE,1,['cite'],"[['cite', '1']]",c-iz-ite
21114,CITED,2,"['cit', 'ed']","[['cit', '1'], ['ed', '0']]",c-iz-ited
21115,CITES,1,['cites'],"[['cites', '1']]",c-iz-ites
21116,CITI,2,"['Cit', 'i']","[['Cit', '1'], ['i', '0']]",C-iz-iti
21119,CITIES,2,"['cit', 'ies']","[['cit', '1'], ['ies', '0']]",c-iz-ities
21120,CITING,2,"['cit', 'ing']","[['cit', '1'], ['ing', '0']]",c-iz-iting
21124,CITRIC,2,"['cit', 'ric']","[['cit', '1'], ['ric', '0']]",c-iz-itric
21125,CITRIN,2,"['cit', 'rin']","[['cit', '1'], ['rin', '0']]",c-iz-itrin
21126,CITRINE,2,"['cit', 'rine']","[['cit', '2'], ['rine', '1']]",citr-iz-ine
21127,CITRON,2,"['cit', 'ron']","[['cit', '1'], ['ron', '0']]",c-iz-itron
21129,CITRUS,2,"['cit', 'rus']","[['cit', '1'], ['rus', '0']]",c-iz-itrus
21130,CITY,2,"['cit', 'y']","[['cit', '1'], ['y', '0']]",c-iz-ity
21132,CIVET,2,"['civ', 'et']","[['civ', '1'], ['et', '0']]",c-iz-ivet
21133,CIVIC,2,"['civ', 'ic']","[['civ', '1'], ['ic', '0']]",c-iz-ivic
21134,CIVICS,2,"['civ', 'ics']","[['civ', '1'], ['ics', '0']]",c-iz-ivics
21135,CIVIL,2,"['civ', 'il']","[['civ', '1'], ['il', '0']]",c-iz-ivil
21142,CLACK,1,['clack'],"[['clack', '1']]",cl-iz-ack
21143,CLAD,1,['clad'],"[['clad', '1']]",cl-iz-ad
21144,CLAES,1,['claes'],"[['claes', '1']]",cl-iz-aes
21145,CLAIM,1,['claim'],"[['claim', '1']]",cl-iz-aim
21146,CLAIMANT,2,"['claim', 'ant']","[['claim', '1'], ['ant', '0']]",cl-iz-aimant
21147,CLAIMED,1,['claimed'],"[['claimed', '1']]",cl-iz-aimed
21148,CLAIMS,1,['claims'],"[['claims', '1']]",cl-iz-aims
21149,CLAIR,1,['clair'],"[['clair', '1']]",cl-iz-air
21150,CLAIRE,1,['Claire'],"[['Claire', '1']]",cl-iz-aire
21153,CLAM,1,['clam'],"[['clam', '1']]",cl-iz-am
21154,CLAMBER,2,"['clam', 'ber']","[['clam', '1'], ['ber', '0']]",cl-iz-amber
21155,CLAMBERED,2,"['clam', 'bered']","[['clam', '1'], ['bered', '0']]",cl-iz-ambered
21156,CLAMMY,2,"['clam', 'my']","[['clam', '1'], ['my', '0']]",cl-iz-ammy
21157,CLAMOR,2,"['clam', 'or']","[['clam', '1'], ['or', '0']]",cl-iz-amor
21158,CLAMP,1,['clamp'],"[['clamp', '1']]",cl-iz-amp
21159,CLAMPDOWN,2,"['clamp', 'down']","[['clamp', '1'], ['down', '2']]",cl-iz-ampdown
21160,CLAMPED,1,['clamped'],"[['clamped', '1']]",cl-iz-amped
21161,CLAMPS,1,['clamps'],"[['clamps', '1']]",cl-iz-amps
21162,CLAMS,1,['clams'],"[['clams', '1']]",cl-iz-ams
21163,CLAMSHELL,2,"['clam', 'shell']","[['clam', '1'], ['shell', '2']]",cl-iz-amshell
21164,CLAN,1,['clan'],"[['clan', '1']]",cl-iz-an
21167,CLANG,1,['clang'],"[['clang', '1']]",cl-iz-ang
21168,CLANGING,2,"['clang', 'ing']","[['clang', '1'], ['ing', '0']]",cl-iz-anging
21169,CLANK,1,['clank'],"[['clank', '1']]",cl-iz-ank
21170,CLANNISH,2,"['clan', 'nish']","[['clan', '1'], ['nish', '0']]",cl-iz-annish
21171,CLANS,1,['clans'],"[['clans', '1']]",cl-iz-ans
21172,CLAP,1,['clap'],"[['clap', '1']]",cl-iz-ap
21173,CLAPBOARD,2,"['clap', 'board']","[['clap', '1'], ['board', '2']]",cl-iz-apboard
21174,CLAPPED,1,['clapped'],"[['clapped', '1']]",cl-iz-apped
21175,CLAPPER,2,"['clap', 'per']","[['clap', '1'], ['per', '0']]",cl-iz-apper
21176,CLAPPING,2,"['clap', 'ping']","[['clap', '1'], ['ping', '0']]",cl-iz-apping
21177,CLAPS,1,['claps'],"[['claps', '1']]",cl-iz-aps
21178,CLAPTON,2,"['Clap', 'ton']","[['Clap', '1'], ['ton', '0']]",Cl-iz-apton
21179,CLAR,1,['clar'],"[['clar', '1']]",cl-iz-ar
21180,CLARA,2,"['Clar', 'a']","[['Clar', '1'], ['a', '0']]",Cl-iz-ara
21181,CLARE,1,['Clare'],"[['Clare', '1']]",cl-iz-are
21182,CLARENCE,2,"['clar', 'ence']","[['clar', '1'], ['ence', '0']]",cl-iz-arence
21193,CLARK,1,['Clark'],"[['Clark', '1']]",cl-iz-ark
21194,CLARKE,1,['Clarke'],"[['Clarke', '1']]",cl-iz-arke
21195,CLARKSBURG,2,"['Clarks', 'burg']","[['Clarks', '1'], ['burg', '0']]",Cl-iz-arksburg
21196,CLARKSVILLE,2,"['Clarks', 'ville']","[['Clarks', '1'], ['ville', '2']]",Cl-iz-arksville
21197,CLARO,2,"['clar', 'o']","[['clar', '1'], ['o', '0']]",cl-iz-aro
21198,CLARY,2,"['clar', 'y']","[['clar', '1'], ['y', '0']]",cl-iz-ary
21199,CLASH,1,['clash'],"[['clash', '1']]",cl-iz-ash
21200,CLASHED,1,['clashed'],"[['clashed', '1']]",cl-iz-ashed
21201,CLASP,1,['clasp'],"[['clasp', '1']]",cl-iz-asp
21202,CLASPED,1,['clasped'],"[['clasped', '1']]",cl-iz-asped
21203,CLASS,1,['class'],"[['class', '1']]",cl-iz-ass
21204,CLASSED,1,['classed'],"[['classed', '1']]",cl-iz-assed
21205,CLASSES,2,"['clas', 'ses']","[['clas', '1'], ['ses', '0']]",cl-iz-asses
21206,CLASSIC,2,"['clas', 'sic']","[['clas', '1'], ['sic', '0']]",cl-iz-assic
21215,CLASSLESS,2,"['class', 'less']","[['class', '1'], ['less', '0']]",cl-iz-assless
21216,CLASSMATE,2,"['class', 'mate']","[['class', '1'], ['mate', '2']]",cl-iz-assmate
21217,CLASSROOM,2,"['class', 'room']","[['class', '1'], ['room', '2']]",cl-iz-assroom
21218,CLASSY,2,"['class', 'y']","[['class', '1'], ['y', '0']]",cl-iz-assy
21219,CLATTER,2,"['clat', 'ter']","[['clat', '1'], ['ter', '0']]",cl-iz-atter
21220,CLAUD,1,['Claud'],"[['Claud', '1']]",cl-iz-aud
21221,CLAUDE,1,['Cllaude'],"[['Cllaude', '1']]",cl-iz-aude
21225,CLAUS,1,['Claus'],"[['Claus', '1']]",cl-iz-aus
21226,CLAUSE,1,['clause'],"[['clause', '1']]",cl-iz-ause
21227,CLAUSES,2,"['claus', 'es']","[['claus', '1'], ['es', '0']]",cl-iz-auses
21232,CLAW,1,['claw'],"[['claw', '1']]",cl-iz-aw
21233,CLAWED,1,['clawed'],"[['clawed', '1']]",cl-iz-awed
21234,CLAWS,1,['claws'],"[['claws', '1']]",cl-iz-aws
21235,CLAXON,2,"['clax', 'on']","[['clax', '1'], ['on', '0']]",cl-iz-axon
21236,CLAY,1,['clay'],"[['clay', '1']]",cl-iz-ay
21237,CLAYEY,2,"['clay', 'ey']","[['clay', '1'], ['ey', '0']]",cl-iz-ayey
